9.00000e+01	6.00000e-01	1.60000e+00
9.00000e+01	7.00000e-01	1.60000e+00
9.00000e+01	8.00000e-01	1.60000e+00
9.00000e+01	9.00000e-01	1.60000e+00
9.00000e+01	1.00000e+00	1.60000e+00
1.00000e+02	1.00000e-01	1.60000e+00
1.00000e+02	2.00000e-01	1.60000e+00
1.00000e+02	3.00000e-01	1.60000e+00
1.00000e+02	4.00000e-01	1.60000e+00
1.00000e+02	5.00000e-01	1.60000e+00
1.00000e+02	6.00000e-01	1.60000e+00
1.00000e+02	7.00000e-01	1.60000e+00
1.00000e+02	8.00000e-01	1.60000e+00
1.00000e+02	9.00000e-01	1.60000e+00
1.00000e+02	1.00000e+00	1.60000e+00
1.10000e+02	1.00000e-01	1.60000e+00
1.10000e+02	2.00000e-01	1.60000e+00
1.10000e+02	3.00000e-01	1.60000e+00
1.10000e+02	4.00000e-01	1.60000e+00
1.10000e+02	5.00000e-01	1.60000e+00
1.10000e+02	6.00000e-01	1.60000e+00
1.10000e+02	7.00000e-01	1.60000e+00
1.10000e+02	8.00000e-01	1.60000e+00
1.10000e+02	9.00000e-01	1.60000e+00
1.10000e+02	1.00000e+00	1.60000e+00
1.20000e+02	1.00000e-01	1.60000e+00
1.20000e+02	2.00000e-01	1.60000e+00
1.20000e+02	3.00000e-01	1.60000e+00
1.20000e+02	4.00000e-01	1.60000e+00
1.20000e+02	5.00000e-01	1.60000e+00
1.20000e+02	6.00000e-01	1.60000e+00
1.20000e+02	7.00000e-01	1.60000e+00
1.20000e+02	8.00000e-01	1.60000e+00
1.20000e+02	9.00000e-01	1.60000e+00
1.20000e+02	1.00000e+00	1.60000e+00
1.30000e+02	1.00000e-01	1.60000e+00
1.30000e+02	2.00000e-01	1.60000e+00
1.30000e+02	3.00000e-01	1.60000e+00
1.30000e+02	4.00000e-01	1.60000e+00
1.30000e+02	5.00000e-01	1.60000e+00
1.30000e+02	6.00000e-01	1.60000e+00
1.30000e+02	7.00000e-01	1.60000e+00
1.30000e+02	8.00000e-01	1.60000e+00
1.30000e+02	9.00000e-01	1.60000e+00
1.30000e+02	1.00000e+00	1.60000e+00
1.40000e+02	1.00000e-01	1.60000e+00
1.40000e+02	2.00000e-01	1.60000e+00
1.40000e+02	3.00000e-01	1.60000e+00
1.40000e+02	4.00000e-01	1.60000e+00
1.40000e+02	5.00000e-01	1.60000e+00
1.40000e+02	6.00000e-01	1.60000e+00
1.40000e+02	7.00000e-01	1.60000e+00
1.40000e+02	8.00000e-01	1.60000e+00
1.40000e+02	9.00000e-01	1.60000e+00
1.40000e+02	1.00000e+00	1.60000e+00
1.50000e+02	1.00000e-01	1.60000e+00
1.50000e+02	2.00000e-01	1.60000e+00
1.50000e+02	3.00000e-01	1.60000e+00
1.50000e+02	4.00000e-01	1.60000e+00
1.50000e+02	5.00000e-01	1.60000e+00
1.50000e+02	6.00000e-01	1.60000e+00
1.50000e+02	7.00000e-01	1.60000e+00
1.50000e+02	8.00000e-01	1.60000e+00
1.50000e+02	9.00000e-01	1.60000e+00
1.50000e+02	1.00000e+00	1.60000e+00
1.60000e+02	1.00000e-01	1.60000e+00
1.60000e+02	2.00000e-01	1.60000e+00
1.60000e+02	3.00000e-01	1.60000e+00
1.60000e+02	4.00000e-01	1.60000e+00
1.60000e+02	5.00000e-01	1.60000e+00
1.60000e+02	6.00000e-01	1.60000e+00
1.60000e+02	7.00000e-01	1.60000e+00
1.60000e+02	8.00000e-01	1.60000e+00
1.60000e+02	9.00000e-01	1.60000e+00
1.60000e+02	1.00000e+00	1.60000e+00
1.70000e+02	1.00000e-01	1.60000e+00
1.70000e+02	2.00000e-01	1.60000e+00
1.70000e+02	3.00000e-01	1.60000e+00
1.70000e+02	4.00000e-01	1.60000e+00
1.70000e+02	5.00000e-01	1.60000e+00
1.70000e+02	6.00000e-01	1.60000e+00
1.70000e+02	7.00000e-01	1.60000e+00
1.70000e+02	8.00000e-01	1.60000e+00
1.70000e+02	9.00000e-01	1.60000e+00
1.70000e+02	1.00000e+00	1.60000e+00
1.80000e+02	1.00000e-01	1.60000e+00
1.80000e+02	2.00000e-01	1.60000e+00
1.80000e+02	3.00000e-01	1.60000e+00
1.80000e+02	4.00000e-01	1.60000e+00
1.80000e+02	5.00000e-01	1.60000e+00
1.80000e+02	6.00000e-01	1.60000e+00
1.80000e+02	7.00000e-01	1.60000e+00
1.80000e+02	8.00000e-01	1.60000e+00
1.80000e+02	9.00000e-01	1.60000e+00
1.80000e+02	1.00000e+00	1.60000e+00
1.90000e+02	1.00000e-01	1.60000e+00
1.90000e+02	2.00000e-01	1.60000e+00
1.90000e+02	3.00000e-01	1.60000e+00
1.90000e+02	4.00000e-01	1.60000e+00
1.90000e+02	5.00000e-01	1.60000e+00
1.90000e+02	6.00000e-01	1.60000e+00
1.90000e+02	7.00000e-01	1.60000e+00
1.90000e+02	8.00000e-01	1.60000e+00
1.90000e+02	9.00000e-01	1.60000e+00
1.90000e+02	1.00000e+00	1.60000e+00
2.00000e+02	1.00000e-01	1.60000e+00
2.00000e+02	2.00000e-01	1.60000e+00
2.00000e+02	3.00000e-01	1.60000e+00
2.00000e+02	4.00000e-01	1.60000e+00
2.00000e+02	5.00000e-01	1.60000e+00
2.00000e+02	6.00000e-01	1.60000e+00
2.00000e+02	7.00000e-01	1.60000e+00
2.00000e+02	8.00000e-01	1.60000e+00
2.00000e+02	9.00000e-01	1.60000e+00
2.00000e+02	1.00000e+00	1.60000e+00
